time_limit;default;radius;in_range;osm_id;random
290722.5197583091;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
292442.77135451214;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
294163.02295071515;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
295883.27454691817;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
297603.5261431212;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
299323.7777393242;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
301044.0293355272;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
302764.28093173023;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
304484.53252793325;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
306204.78412413626;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
307925.0357203393;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
309645.2873165423;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
311365.5389127453;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
313085.7905089483;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
314806.04210515134;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
316526.29370135436;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
318246.5452975574;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
319966.7968937604;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
321687.0484899634;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
323407.30008616636;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
325127.5516823694;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
326847.8032785724;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
328568.0548747754;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
330288.3064709784;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
332008.55806718144;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
333728.80966338445;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
335449.06125958747;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
337169.3128557905;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
338889.5644519935;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
340609.8160481965;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
342330.06764439953;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
344050.31924060255;19257.96296650543;16989.7330706136;19257.96296650543;16989.7330706136;19257.96296650543
